@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
1311.472761,46.005407,35.659246,88.438559,49.441786,112.712876,320.816176,148.121469,56.263049,34.191088,25.752288,27.177634,20.720988,56.421312,17.802446,30.051696,15.15984,14.140637,10.843601,30.25046,20.655324,13.45265,4.902952,13.551439,6.594706,11.453677,10.919008,8.596824,8.483388,5.792537,6.701204,5.943231,8.267106,5.943231,6.701204,5.792537,8.483388,8.596824,10.919008,11.453677,6.594706,13.551439,4.902952,13.45265,20.655324,30.25046,10.843601,14.140637,15.15984,30.051696,17.802446,56.421312,20.720988,27.177634,25.752288,34.191088,56.263049,148.121469,320.816176,112.712876,49.441786,88.438559,35.659246,46.005407,33.503502,running
1019.926149,45.45044,81.77996,41.76091,26.022588,73.044638,143.88234,166.19777,142.904547,32.183872,54.235258,68.81527,33.575464,43.475355,17.340514,22.684887,4.381096,10.286824,7.198762,2.312708,7.008154,14.664659,5.060912,4.970993,8.713351,5.796087,6.437314,11.29632,8.177446,6.546534,10.43669,9.421214,6.850182,9.421214,10.43669,6.546534,8.177446,11.29632,6.437314,5.796087,8.713351,4.970993,5.060912,14.664659,7.008154,2.312708,7.198762,10.286824,4.381096,22.684887,17.340514,43.475355,33.575464,68.81527,54.235258,32.183872,142.904547,166.19777,143.88234,73.044638,26.022588,41.76091,81.77996,45.45044,28.665041,running
948.598884,19.33536,56.937324,52.359537,52.911727,31.556266,26.908821,267.007452,49.679975,62.638098,68.742107,50.256022,33.015168,13.411593,27.655535,6.33952,13.854273,6.46997,19.56131,16.763024,10.934471,4.80085,5.222696,7.497072,7.913285,2.769173,9.072098,7.686311,5.395728,4.51385,2.044012,6.721559,2.623609,6.721559,2.044012,4.51385,5.395728,7.686311,9.072098,2.769173,7.913285,7.497072,5.222696,4.80085,10.934471,16.763024,19.56131,6.46997,13.854273,6.33952,27.655535,13.411593,33.015168,50.256022,68.742107,62.638098,49.679975,267.007452,26.908821,31.556266,52.911727,52.359537,56.937324,19.33536,27.969622,running
862.382513,8.81723,50.607141,45.558492,94.485593,49.532685,104.05816,191.354521,95.363833,25.462624,7.769332,134.397327,7.191891,32.685809,41.804404,10.375288,2.861613,22.263685,32.602362,17.133511,7.566884,5.797396,21.64671,4.559634,7.734186,11.576626,4.80411,7.070736,3.430078,12.211838,4.998608,12.605556,7.705279,12.605556,4.998608,12.211838,3.430078,7.070736,4.80411,11.576626,7.734186,4.559634,21.64671,5.797396,7.566884,17.133511,32.602362,22.263685,2.861613,10.375288,41.804404,32.685809,7.191891,134.397327,7.769332,25.462624,95.363833,191.354521,104.05816,49.532685,94.485593,45.558492,50.607141,8.81723,28.36619,running
887.269033,72.886858,59.789843,42.423222,110.764819,24.260718,89.764482,199.371375,51.027621,92.948791,38.890396,100.4188,32.949341,17.146848,15.400657,9.644729,31.381441,13.4933,28.213816,7.990266,4.972254,3.826425,6.081601,18.569601,5.98577,10.335354,2.744974,10.535161,10.012552,9.843935,15.003057,5.149948,6.673452,5.149948,15.003057,9.843935,10.012552,10.535161,2.744974,10.335354,5.98577,18.569601,6.081601,3.826425,4.972254,7.990266,28.213816,13.4933,31.381441,9.644729,15.400657,17.146848,32.949341,100.4188,38.890396,92.948791,51.027621,199.371375,89.764482,24.260718,110.764819,42.423222,59.789843,72.886858,28.910341,running
915.456735,56.20603,49.412968,60.757124,25.180663,16.634062,45.366199,288.152557,74.011513,8.827263,41.690022,22.437985,8.833782,14.720921,27.202518,10.566122,6.762791,12.745561,14.735831,5.869609,5.855605,4.81368,1.813324,4.114855,8.969518,10.294776,5.987175,3.490496,0.659944,0.592524,3.563129,6.803962,10.429764,6.803962,3.563129,0.592524,0.659944,3.490496,5.987175,10.294776,8.969518,4.114855,1.813324,4.81368,5.855605,5.869609,14.735831,12.745561,6.762791,10.566122,27.202518,14.720921,8.833782,22.437985,41.690022,8.827263,74.011513,288.152557,45.366199,16.634062,25.180663,60.757124,49.412968,56.20603,26.804068,running
850.563647,25.095241,30.919893,28.6301,41.55594,31.88968,53.67675,240.722375,59.165255,28.24264,19.631416,30.62212,3.341137,8.038283,17.469882,18.561652,20.171622,10.795412,16.957902,7.174125,5.216315,3.862575,6.818755,8.63262,5.508597,5.629227,3.963081,2.571167,3.104437,3.101152,4.085188,0.608804,3.151924,0.608804,4.085188,3.101152,3.104437,2.571167,3.963081,5.629227,5.508597,8.63262,6.818755,3.862575,5.216315,7.174125,16.957902,10.795412,20.171622,18.561652,17.469882,8.038283,3.341137,30.62212,19.631416,28.24264,59.165255,240.722375,53.67675,31.88968,41.55594,28.6301,30.919893,25.095241,24.503774,running
990.937347,23.306962,14.565948,25.9929,42.641903,23.030875,21.804705,75.15983,276.285498,66.489,52.952731,37.762453,12.07728,19.347526,17.506866,27.979748,33.319793,16.033713,9.443544,21.784738,9.254813,11.711628,6.881419,6.889383,4.695135,5.970272,4.628895,11.340275,2.03352,12.057596,2.233932,2.42356,0.812649,2.42356,2.233932,12.057596,2.03352,11.340275,4.628895,5.970272,4.695135,6.889383,6.881419,11.711628,9.254813,21.784738,9.443544,16.033713,33.319793,27.979748,17.506866,19.347526,12.07728,37.762453,52.952731,66.489,276.285498,75.15983,21.804705,23.030875,42.641903,25.9929,14.565948,23.306962,26.996936,running
809.64129,88.664015,28.65298,36.341032,10.817198,42.662382,101.437518,115.103461,178.029091,98.633303,16.569015,10.291619,22.057349,13.520819,9.777877,5.475493,36.54481,14.26868,2.19695,1.244962,10.298543,5.475539,7.809248,7.295838,10.17635,9.608853,3.46257,3.963771,4.93025,0.623064,2.674428,5.255989,10.031026,5.255989,2.674428,0.623064,4.93025,3.963771,3.46257,9.608853,10.17635,7.295838,7.809248,5.475539,10.298543,1.244962,2.19695,14.26868,36.54481,5.475493,9.777877,13.520819,22.057349,10.291619,16.569015,98.633303,178.029091,115.103461,101.437518,42.662382,10.817198,36.341032,28.65298,88.664015,24.640745,running
560.628904,39.800717,48.934589,45.21668,27.970475,53.382015,111.960442,18.304871,20.645566,36.908846,21.129574,11.185789,20.333861,11.19168,4.20534,10.231915,4.400387,3.063201,9.343112,9.242153,5.127608,4.572688,4.339838,4.711337,5.108225,4.488068,3.712124,4.237433,3.472837,3.985048,4.118323,3.650107,3.706761,3.650107,4.118323,3.985048,3.472837,4.237433,3.712124,4.488068,5.108225,4.711337,4.339838,4.572688,5.127608,9.242153,9.343112,3.063201,4.400387,10.231915,4.20534,11.19168,20.333861,11.185789,21.129574,36.908846,20.645566,18.304871,111.960442,53.382015,27.970475,45.21668,48.934589,39.800717,16.797732,running
854.891689,50.105238,16.433613,18.500055,9.651905,24.056822,77.614097,30.330835,210.776432,110.412555,46.465592,26.258515,21.517459,13.040078,32.129018,24.064173,15.964995,31.078158,19.973414,15.209398,4.555828,2.784755,9.690923,7.002368,5.131385,12.837329,9.381293,12.361377,7.470637,6.627887,6.419134,3.376365,5.403205,3.376365,6.419134,6.627887,7.470637,12.361377,9.381293,12.837329,5.131385,7.002368,9.690923,2.784755,4.555828,15.209398,19.973414,31.078158,15.964995,24.064173,32.129018,13.040078,21.517459,26.258515,46.465592,110.412555,210.776432,30.330835,77.614097,24.056822,9.651905,18.500055,16.433613,50.105238,23.925883,running
996.961781,27.704812,15.656756,29.509748,47.156233,21.809593,28.081973,44.703216,88.465549,163.944646,177.958749,51.306091,46.174924,14.647998,27.770591,16.128408,8.460994,18.975735,10.356481,31.916516,23.087178,8.183617,4.376593,2.027229,8.897165,3.634917,3.71872,2.81052,5.761571,4.85077,11.105047,7.230296,2.614112,7.230296,11.105047,4.85077,5.761571,2.81052,3.71872,3.634917,8.897165,2.027229,4.376593,8.183617,23.087178,31.916516,10.356481,18.975735,8.460994,16.128408,27.770591,14.647998,46.174924,51.306091,177.958749,163.944646,88.465549,44.703216,28.081973,21.809593,47.156233,29.509748,15.656756,27.704812,25.85574,running
668.861761,136.407236,22.184845,20.063889,32.210999,39.994227,71.07775,10.641503,83.357345,57.003926,76.746982,72.65663,33.670793,25.577466,11.668187,7.048171,25.810187,16.023376,5.20166,21.37356,24.119628,9.37597,4.604085,12.394462,9.742666,8.008587,11.301158,6.964723,8.463479,6.530631,6.035428,5.619434,8.167001,5.619434,6.035428,6.530631,8.463479,6.964723,11.301158,8.008587,9.742666,12.394462,4.604085,9.37597,24.119628,21.37356,5.20166,16.023376,25.810187,7.048171,11.668187,25.577466,33.670793,72.65663,76.746982,57.003926,83.357345,10.641503,71.07775,39.994227,32.210999,20.063889,22.184845,136.407236,21.587669,running
718.959309,208.93233,54.683287,22.727724,54.060541,82.775877,49.184822,32.940206,81.367346,95.280453,87.706824,3.787064,34.375888,40.764154,32.323371,10.089128,12.710728,10.059696,17.208853,23.106985,14.042669,5.468845,9.400566,10.114609,13.709136,12.761408,5.005047,3.445069,10.241672,11.103714,12.784454,7.412452,4.310125,7.412452,12.784454,11.103714,10.241672,3.445069,5.005047,12.761408,13.709136,10.114609,9.400566,5.468845,14.042669,23.106985,17.208853,10.059696,12.710728,10.089128,32.323371,40.764154,34.375888,3.787064,87.706824,95.280453,81.367346,32.940206,49.184822,82.775877,54.060541,22.727724,54.683287,208.93233,31.165606,running
1013.385823,83.934655,50.520654,37.576645,67.109402,50.752277,26.602346,24.674317,122.860908,264.465508,138.70312,51.239074,43.234279,100.300853,13.631275,33.134986,36.900786,16.854073,15.283605,23.915519,11.649423,14.86338,21.757039,15.178998,5.580706,4.617836,6.384264,11.735107,7.023838,6.710088,2.683915,2.182002,1.131934,2.182002,2.683915,6.710088,7.023838,11.735107,6.384264,4.617836,5.580706,15.178998,21.757039,14.86338,11.649423,23.915519,15.283605,16.854073,36.900786,33.134986,13.631275,100.300853,43.234279,51.239074,138.70312,264.465508,122.860908,24.674317,26.602346,50.752277,67.109402,37.576645,50.520654,83.934655,36.237205,running
919.35572,19.546969,19.44118,35.553764,56.922378,37.965967,35.878754,17.363166,23.260324,259.866833,78.295671,65.460719,73.593329,67.735413,98.132816,22.586092,13.100346,28.041748,38.574821,16.430253,18.106609,10.180333,7.598534,30.145262,15.358378,7.046428,5.849431,6.03271,12.464279,14.360938,9.889494,6.621405,11.437356,6.621405,9.889494,14.360938,12.464279,6.03271,5.849431,7.046428,15.358378,30.145262,7.598534,10.180333,18.106609,16.430253,38.574821,28.041748,13.100346,22.586092,98.132816,67.735413,73.593329,65.460719,78.295671,259.866833,23.260324,17.363166,35.878754,37.965967,56.922378,35.553764,19.44118,19.546969,31.764305,running
1404.523259,12.241985,61.842926,52.347829,46.135872,30.248196,22.133698,55.110602,105.220605,154.487418,380.709274,66.137137,109.723163,74.56778,54.358601,38.210398,23.705146,42.636193,65.132942,68.41617,15.262379,25.772646,31.310297,19.834888,11.741512,12.825266,23.618953,28.414321,20.805122,22.894779,23.93017,21.593063,11.586582,21.593063,23.93017,22.894779,20.805122,28.414321,23.618953,12.825266,11.741512,19.834888,31.310297,25.772646,15.262379,68.41617,65.132942,42.636193,23.705146,38.210398,54.358601,74.56778,109.723163,66.137137,380.709274,154.487418,105.220605,55.110602,22.133698,30.248196,46.135872,52.347829,61.842926,12.241985,40.457455,running
1363.085762,49.351902,44.915981,20.379363,6.290411,14.99637,23.097196,17.982946,73.605606,15.694541,382.164922,68.304534,98.906098,14.278083,53.949114,54.512469,51.511588,35.724603,39.354173,21.641877,67.309159,2.325694,5.964596,16.511448,17.946232,17.077181,19.199452,10.268764,15.994822,11.602217,14.077371,18.10532,29.21145,18.10532,14.077371,11.602217,15.994822,10.268764,19.199452,17.077181,17.946232,16.511448,5.964596,2.325694,67.309159,21.641877,39.354173,35.724603,51.511588,54.512469,53.949114,14.278083,98.906098,68.304534,382.164922,15.694541,73.605606,17.982946,23.097196,14.99637,6.290411,20.379363,44.915981,49.351902,37.351748,running
1031.444578,74.804736,33.390934,24.612369,41.072074,53.115462,50.494479,28.487295,68.417467,106.594635,93.291762,248.536179,35.874741,61.780727,30.237994,12.870191,38.580512,30.502201,13.789393,28.019034,29.780432,22.357091,11.752099,17.210045,6.617358,11.0054,2.293472,11.196887,12.258367,3.075898,10.461791,11.755323,15.983833,11.755323,10.461791,3.075898,12.258367,11.196887,2.293472,11.0054,6.617358,17.210045,11.752099,22.357091,29.780432,28.019034,13.789393,30.502201,38.580512,12.870191,30.237994,61.780727,35.874741,248.536179,93.291762,106.594635,68.417467,28.487295,50.494479,53.115462,41.072074,24.612369,33.390934,74.804736,31.182039,running
856.242907,74.164526,50.281668,24.544858,14.725225,32.713878,20.333544,33.746392,23.552747,113.482804,164.937461,100.396791,68.358673,18.450995,42.970673,42.886017,17.874727,9.864972,30.982549,2.519968,5.258604,10.648483,15.354377,15.8101,1.721935,7.285912,13.515242,11.648618,12.712035,14.148045,8.924427,9.457135,18.74855,9.457135,8.924427,14.148045,12.712035,11.648618,13.515242,7.285912,1.721935,15.8101,15.354377,10.648483,5.258604,2.519968,30.982549,9.864972,17.874727,42.886017,42.970673,18.450995,68.358673,100.396791,164.937461,113.482804,23.552747,33.746392,20.333544,32.713878,14.725225,24.544858,50.281668,74.164526,26.894018,running
1004.801635,85.77733,48.091139,38.008881,8.739355,25.486383,16.097943,23.722006,30.039669,159.816882,206.231193,129.325061,80.778199,21.631451,42.25111,45.104308,39.56974,24.555168,15.920262,25.182784,8.508771,14.49155,12.215015,4.070481,5.176184,5.293245,2.084206,15.123007,10.089113,12.940353,0.088999,7.105204,0.18959,7.105204,0.088999,12.940353,10.089113,15.123007,2.084206,5.293245,5.176184,4.070481,12.215015,14.49155,8.508771,25.182784,15.920262,24.555168,39.56974,45.104308,42.25111,21.631451,80.778199,129.325061,206.231193,159.816882,30.039669,23.722006,16.097943,25.486383,8.739355,38.008881,48.091139,85.77733,34.354079,running
1456.823134,26.7455,43.254999,16.692222,35.134491,35.67589,26.364541,48.301893,40.539551,89.65488,37.484581,400.619118,32.533924,48.947524,40.954349,42.615232,43.817522,42.565191,33.025941,35.595807,24.274476,8.84989,46.561876,11.583314,7.091879,14.446107,26.534228,19.93909,10.77808,9.101032,12.871193,10.759003,9.271863,10.759003,12.871193,9.101032,10.77808,19.93909,26.534228,14.446107,7.091879,11.583314,46.561876,8.84989,24.274476,35.595807,33.025941,42.565191,43.817522,42.615232,40.954349,48.947524,32.533924,400.619118,37.484581,89.65488,40.539551,48.301893,26.364541,35.67589,35.134491,16.692222,43.254999,26.7455,40.827201,running
1642.046832,41.540575,54.276008,50.173039,38.632619,51.73832,41.731736,39.567549,37.142051,84.263579,57.117365,275.022499,304.873648,155.505625,24.045845,61.857527,15.31803,28.752395,30.287466,59.271176,18.945786,38.962369,18.09818,67.674796,10.287378,25.091692,16.889041,14.585839,35.300285,19.565899,5.719553,14.536403,5.162866,14.536403,5.719553,19.565899,35.300285,14.585839,16.889041,25.091692,10.287378,67.674796,18.09818,38.962369,18.945786,59.271176,30.287466,28.752395,15.31803,61.857527,24.045845,155.505625,304.873648,275.022499,57.117365,84.263579,37.142051,39.567549,41.731736,51.73832,38.632619,50.173039,54.276008,41.540575,44.048607,running
1578.644193,83.174631,48.185423,40.368696,31.478558,14.049028,70.486166,73.680764,59.421438,80.406882,174.476224,252.31208,284.225885,152.759872,78.350407,51.606221,22.858477,52.008624,6.140606,54.350158,32.259343,6.433808,39.357675,49.60875,31.169717,35.44408,37.088558,21.031449,30.838409,17.654956,46.714335,18.67709,8.175007,18.67709,46.714335,17.654956,30.838409,21.031449,37.088558,35.44408,31.169717,49.60875,39.357675,6.433808,32.259343,54.350158,6.140606,52.008624,22.858477,51.606221,78.350407,152.759872,284.225885,252.31208,174.476224,80.406882,59.421438,73.680764,70.486166,14.049028,31.478558,40.368696,48.185423,83.174631,43.895161,running
1233.306637,130.174804,37.222505,21.419607,51.077413,39.299322,40.529476,23.764198,111.221289,226.271708,135.090328,195.492613,101.456631,65.677514,32.118487,29.158329,45.998919,21.765046,18.5541,28.179454,22.193102,11.091358,16.872601,10.218809,16.860037,10.602321,18.859014,5.133102,12.438049,5.361493,8.171509,16.755489,1.518787,16.755489,8.171509,5.361493,12.438049,5.133102,18.859014,10.602321,16.860037,10.218809,16.872601,11.091358,22.193102,28.179454,18.5541,21.765046,45.998919,29.158329,32.118487,65.677514,101.456631,195.492613,135.090328,226.271708,111.221289,23.764198,40.529476,39.299322,51.077413,21.419607,37.222505,130.174804,37.139166,running
1033.600564,98.456034,90.376318,58.127288,64.763827,27.501758,48.137335,60.733429,73.462272,311.38497,74.663912,95.333237,45.103045,126.510702,62.535578,30.736273,13.612732,29.968012,11.314664,9.727135,4.46265,10.830747,19.506417,2.659614,3.2275,6.285342,10.253598,10.006738,8.045341,5.597216,4.311204,7.681533,2.556403,7.681533,4.311204,5.597216,8.045341,10.006738,10.253598,6.285342,3.2275,2.659614,19.506417,10.830747,4.46265,9.727135,11.314664,29.968012,13.612732,30.736273,62.535578,126.510702,45.103045,95.333237,74.663912,311.38497,73.462272,60.733429,48.137335,27.501758,64.763827,58.127288,90.376318,98.456034,37.273646,running
1086.568989,78.071381,39.037117,84.594401,79.189223,83.543615,184.667521,271.326664,78.925098,30.772495,110.718314,29.800421,10.346302,15.685419,15.086859,22.059619,12.523804,26.649466,9.372434,4.788765,5.644299,4.239409,3.893873,6.855195,0.927858,3.219142,7.368868,4.335755,2.809573,3.086187,4.364075,6.469003,1.43451,6.469003,4.364075,3.086187,2.809573,4.335755,7.368868,3.219142,0.927858,6.855195,3.893873,4.239409,5.644299,4.788765,9.372434,26.649466,12.523804,22.059619,15.086859,15.685419,10.346302,29.800421,110.718314,30.772495,78.925098,271.326664,184.667521,83.543615,79.189223,84.594401,39.037117,78.071381,38.980317,running
1194.991529,64.727569,21.299631,29.664516,72.258525,16.150976,46.419397,363.92408,59.765007,110.246671,76.188577,76.795292,51.377266,21.290821,29.506739,16.978278,58.515802,39.058948,33.064647,15.223862,18.590231,23.443598,11.69114,24.15253,4.107704,19.809294,14.77775,12.432988,11.608498,11.583372,7.2752,13.231267,11.78471,13.231267,7.2752,11.583372,11.608498,12.432988,14.77775,19.809294,4.107704,24.15253,11.69114,23.443598,18.590231,15.223862,33.064647,39.058948,58.515802,16.978278,29.506739,21.290821,51.377266,76.795292,76.188577,110.246671,59.765007,363.92408,46.419397,16.150976,72.258525,29.664516,21.299631,64.727569,37.333324,running
1289.756534,25.923307,7.565492,19.787776,49.189623,23.843948,33.512837,87.607524,69.103444,445.856734,83.000177,74.470664,12.182618,28.043893,39.766715,22.95466,21.414986,8.4131,14.566332,21.196656,1.773763,12.909516,19.03897,8.696741,7.473369,10.119196,10.827923,12.185419,7.366419,10.31837,5.995095,13.648954,24.005787,13.648954,5.995095,10.31837,7.366419,12.185419,10.827923,10.119196,7.473369,8.696741,19.03897,12.909516,1.773763,21.196656,14.566332,8.4131,21.414986,22.95466,39.766715,28.043893,12.182618,74.470664,83.000177,445.856734,69.103444,87.607524,33.512837,23.843948,49.189623,19.787776,7.565492,25.923307,36.535331,running
1205.130188,30.17934,23.302666,18.539174,55.836374,61.032339,35.147363,86.011911,334.798524,111.703422,67.979842,44.969521,99.861131,42.706722,18.506959,9.696055,20.41862,16.72057,8.466866,16.249396,8.819411,29.040487,16.260277,5.76061,15.589055,1.085888,5.038948,4.172392,1.806741,11.190055,6.830956,6.624516,5.765287,6.624516,6.830956,11.190055,1.806741,4.172392,5.038948,1.085888,15.589055,5.76061,16.260277,29.040487,8.819411,16.249396,8.466866,16.72057,20.41862,9.696055,18.506959,42.706722,99.861131,44.969521,67.979842,111.703422,334.798524,86.011911,35.147363,61.032339,55.836374,18.539174,23.302666,30.17934,34.640401,running
830.164656,128.263716,130.589288,88.858429,20.354462,34.42951,94.506896,176.518147,158.240653,30.513222,47.525283,75.488301,61.706621,63.58606,6.789468,27.435433,36.090422,27.005246,23.832864,8.979106,4.315987,7.633328,13.714398,26.207094,3.409453,9.916353,4.759152,18.099463,13.064337,6.535614,6.16505,6.090847,13.446827,6.090847,6.16505,6.535614,13.064337,18.099463,4.759152,9.916353,3.409453,26.207094,13.714398,7.633328,4.315987,8.979106,23.832864,27.005246,36.090422,27.435433,6.789468,63.58606,61.706621,75.488301,47.525283,30.513222,158.240653,176.518147,94.506896,34.42951,20.354462,88.858429,130.589288,128.263716,28.892426,running
